Text,Language
"Genesis <lbl>26:8</lbl> 	At milyari, kanitang mabang panaun karin ya, i Abimelek a ari ra ding Filisteos tinando ya king metung a awang, at ikit na, at, oini, i Isaac makialung ya kang Rebeca a asawa na.",Kapampangan
"Genesis <lbl>26:9</lbl> 	At inaus neng Abimelek i Isaac, at sinabi na, Oini, tune king ya asawa me: at baket sinabi mu, Kapatad ke?",Kapampangan
"At i Isaac sinabi na kea, uling sinabi ku iti, Magkang mate ku king uli na.",Kapampangan
"Genesis <lbl>26:10</lbl> 	At i Abimelek sinabi na, Nanu iting depatan mu kekami?",Kapampangan
"bigsu namu ing ninuman king balayan mekasiping ya sa king kekang asawa, at king uli niti depatan mu sang mikasala kami.",Kapampangan
"Genesis <lbl>26:11</lbl> 	At i Abimelek penabilin na king mabilug a balayan, sinabi na, Ing tagkil king taung ini o king keang asawa tune king paten ya.",Kapampangan
"Genesis <lbl>26:12</lbl> 	At i Isaac sinalbag ya king gabun a ita, at minupul ya king banuang ita tiadinalan balang metung: at pepanuanan neng GUINU.",Kapampangan
"Genesis <lbl>26:14</lbl> 	At mika atin yang kawan a tupa, at kawan a baka, at dakal a katubale: at keririan de ding Filisteos.",Kapampangan
"Genesis <lbl>26:15</lbl> 	Ngeni ding anggang talaga a kikul da ding ipus nang Abraham a ibpa na king kapanaunan na, timbunan dala ding Filisteos, at kitmuan dong gabun.",Kapampangan
"Genesis <lbl>26:16</lbl> 	At sinabi nang Abimelek kang Isaac, Kawani ka kekami; uling mayupaya kang maiguit kekami.",Kapampangan
"Genesis <lbl>26:17</lbl> 	At i Isaac meko ya karin, at menalakad yang kubu king libis ning Gerar, at menuknangan ya karin.",Kapampangan
"Genesis <lbl>26:18</lbl> 	At kilkul nong pepasibayung Isaac ding talagang danum, a mekulkul king kapanaunan nang Abraham a keang ibpa; uling timbunan dala ding Filisteos pangamate nang Abraham: at pemalaguiuwan nala agpang king laguiung binili nang ibpa na.",Kapampangan
"Genesis <lbl>26:19</lbl> 	At ding ipus nang Isaac kinulkul la king libis, at ikit de karin ing metung a talaga a sisibul na ing keang danum.",Kapampangan
"Genesis <lbl>26:20</lbl> 	At ding pastul nang Gerar mekitua la karing pastul nang Isaac, at sasabian da, Kekami ing danum: at ing inaus na ing laguiu ning talaga Esek uling pipate re.",Kapampangan
"Genesis <lbl>26:21</lbl> 	At kinulkul lang aliwang talaga, at anti mu naman mitua la dikil king uli na; at ing inaus da king keang laguiu Sitna.",Kapampangan
"Genesis <lbl>26:22</lbl> 	At meko ya karin, at kinulkul yang aliwang talaga; at ita e re pituan: at ing inaus na king keang laguiu Rehobot; at sinabi na, Uling ngeni i GUINU guewa nakatang karinan, at magpakarakal tamu king gabun.",Kapampangan
Genesis <lbl>26:23</lbl> 	At ibat karin minta la king Beer-Seba.,Kapampangan
"Genesis <lbl>26:24</lbl> 	At pepakit ya kea i GUINU king kabengian mu ring ita, at ngana, Aku ing Dios nang Abraham a ibpa mu: e ka tatakut, uling aku at i ku keka, at panuanan daka, at parakalan ku ing kekang bini king uli nang Abraham a talasuyu ku.",Kapampangan
"Genesis <lbl>26:25</lbl> 	At mitalakad ya karin metung a altar, at minaus ya king laguiu nang GUINU, at telakad ne karin ing keang kubu: at kinulkul la karin ding ipus nang Isaac metung a talaga.",Kapampangan
"Genesis <lbl>26:26</lbl> 	Kanita i Abimelek mine ya kea a ibat Gerar, at i Ahusat a kakaluguran na, at i Ficol a capitan king keang ejercito.",Kapampangan
"Genesis <lbl>26:27</lbl> 	At sinabi na karelang Isaac, Baket mine ko keti kaku, ikong masama kanaku, at mitabi kaku karin kekayu?",Kapampangan
"Genesis <lbl>26:29</lbl> 	Bang e mu ke daptananan marawak, a anti mo ikami e raka ninuan, at anti mo ing bukud ming depatan keka ing mayap, at pepalakuan dakang payapa: ika ngeni ing pepanuanan nang GUINU.",Kapampangan
"Genesis <lbl>26:30</lbl> 	At pigtawan nala, at mengan la at mininum.",Kapampangan
"Genesis <lbl>26:31</lbl> 	At pesibangun la king galingaldo, at misumpanan la ing metung at metung: at ila pepalakuan nong Isaac, at ila kinawani la keang payapa.",Kapampangan
"Genesis <lbl>26:32</lbl> 	At milyari king aldo mu ring ita, a dinatang la ding ipus nang Isaac, at belitanan de dikil king talaga a kilkul da, at sinabi ra kea, Menakit keng danum.",Kapampangan
Genesis <lbl>26:33</lbl> 	At inaus neng Seba: inya ing laguiu na ning ciudad Beer-Seba angga king aldo ngeni.,Kapampangan
Genesis <lbl>26:35</lbl> 	At meguing kalungkutan la king kaisipan di Isaac ilang Rebeca.,Kapampangan
"Genesis <lbl>27:1</lbl> 	At milyari, kanitang matua ne i Isaac, at mepula no ding keang mata, nung inya e ne manakit, inaus ne i Esau a anak nang pangane, at sinabi na kea, Anak ku; at ya sinabi na kea, Ati ku keni.",Kapampangan
"Genesis <lbl>27:2</lbl> 	At ya sinabi na, Oini, ngeni, aku matua na ku, e ku balu ing aldo na ning kamatayan ku.",Kapampangan
"Genesis <lbl>27:4</lbl> 	At ipaglutu mukung maniaman a pamangan, anti king buri ku, at idala mu kaku, bang mangan ku; at panuanan naka ning kaladua ku bayu ku mate.",Kapampangan
Genesis <lbl>27:5</lbl> 	At i Rebeca dimdam na inyang misabi la i Isaac ilang Esau a anak na.,Kapampangan
"At mine ya i Esau king marangle bayang mangasung usa, at idala na.",Kapampangan
"Genesis <lbl>27:7</lbl> 	Pagdala mukung usa, at ilutu meng maniaman, bakung mangan, at panuanan daka king arapan nang GUINU bayu ku mate.",Kapampangan
"Genesis <lbl>27:8</lbl> 	Ngeni pin, anak ku, pamintuan mu ing siwala ku agpang king yutus ku keka.",Kapampangan
"Genesis <lbl>27:10</lbl> 	At ika dalan mula kang ibpa mu, bayang mangan, ba nakang panuanan bayu ya mate.",Kapampangan
"Genesis <lbl>27:11</lbl> 	At i Jacob sinabi na kang Rebeca a indu na, Oini, i Esau a kapatad ku tau yang bulbulan, at aku malinatnat ku.",Kapampangan
"Genesis <lbl>27:12</lbl> 	Nung sakali salatan na kung ibpa ku, at balamu maguing mapamirait ku kaya; at ing kamtan ku sumpa, at e kanuanan.",Kapampangan
"Genesis <lbl>27:13</lbl> 	At i indu na sinabi na kea, Anak ku, kanaku mitumpak ing sumpa keka; pamintuan mu mu ing siwala ku, at ume ka idala mo kanaku.",Kapampangan
"Genesis <lbl>27:14</lbl> 	At meko ya, at kinanua, at ya dela nala kang indu na: at i indu na linutu nong maniaman, nung makananu ing buri nang ibpa na.",Kapampangan
"Genesis <lbl>27:17</lbl> 	At binie na king gamat nang Jacob a anak na ing lutung maniaman a sidia na, at ing tinape.",Kapampangan
"Genesis <lbl>27:18</lbl> 	At ya mine ya kang ibpa na, at sinabi na, Ibpa ku: at ya mekibat ya, Ati ku keni: ninu ika, anak ku?",Kapampangan
"Genesis <lbl>27:19</lbl> 	At i Jacob sinabi na kang ibpa na, Aku i Esau a kekang pangane; depatan ku nung makananu ing sinabi mu kaku: mibangun ka, ipagamuamu ku keka, lukluk ka at mangan ka king kakung usa, banakung panuanan ning kaladua mu.",Kapampangan
"Genesis <lbl>27:20</lbl> 	At i Isaac sinabi na king keang anak, Makananu kang mekakit binang malagawa, anak ku?",Kapampangan
"At sinabi na, Uling i GUINUNG kekang Dios pigkaluban nakung mayap a kalma.",Kapampangan
"Genesis <lbl>27:21</lbl> 	At i Isaac sinabi na kang Jacob, Lumapit ka, ipagamuamu ku keka, at salatan daka, anak ku, nung tune ika ing anak kung Esau o aliwa.",Kapampangan
"Genesis <lbl>27:22</lbl> 	At linapit ya i Jacob kang ibpa nang i Isaac; at ya selat ne, at sinabi na, Ing siwala mu siwala nang Jacob, dapot ding gamat gamat nong Esau.",Kapampangan
"Genesis <lbl>27:23</lbl> 	At e ne akilala, uling ding gamat na bulbulan la, a anti mo ding gamat nang Esau a kapatad na: inya pepanuanan ne.",Kapampangan
"Genesis <lbl>27:24</lbl> 	At sinabi na, Ika ing tune kung anak a i Esau?",Kapampangan
"At ya sinabi na, Aku pin.",Kapampangan
"Genesis <lbl>27:25</lbl> 	At sinabi na, Ilapit meng malapit kaku, at mangan ku king usa na ning anak ku, banakang panuanan ning kaladua ku.",Kapampangan
"At ya linapit neng malapit kea, at mengan ya: at pigdala naya namang alak, at minum ya.",Kapampangan
"Genesis <lbl>27:26</lbl> 	At sinabi na keang Isaac a ibpa na, Lumapit ka ngeni, at uman muku, anak ku.",Kapampangan
"Genesis <lbl>27:29</lbl> 	Suyuan daka ding balayan, At pasiduku la keka ding bansa: Maguing guinu raka ding kekang kapatad, At duku la keka ding anak na ning kekang indu: Ding misumpa keka misumpa la, At minuan la ding panuan keka.",Kapampangan
"Genesis <lbl>27:30</lbl> 	At milyari, panga ibat na ning pamipanuan nang Isaac kang Jacob, at kalakolako na pamung Jacob king arapan nang Isaac a ibpa na, i Esau a kapatad na dinatang ya ibat ya king pangasuan.",Kapampangan
"Genesis <lbl>27:31</lbl> 	At miglutu ya namang maniaman a pamangan, at dela na kang ibpa na; at sinabi na kang ibpa na, Mibangun ya i ibpa ku, at mangan ya king usa na ning keang anak, banakung panuanan ning kaladua mu.",Kapampangan
"Genesis <lbl>27:32</lbl> 	At i Isaac a ibpa na sinabi na kea, Ninu ika?",Kapampangan
"At ya sinabi na, Aku ing anak mu, ing pangane mu, a i Esau.",Kapampangan
"Genesis <lbl>27:33</lbl> 	At guinalgal yang bina i Isaac, at sinabi na, Ninu pin itang dinakap usa, at dela ne kaku, at pengan ke ngan bayu ka dinatang, at pepanuanan ke?",Kapampangan
"wa, at maguing nuan ya.",Kapampangan
"Genesis <lbl>27:34</lbl> 	Inyang damdaman nang Esau ing amanu nang ibpa na, kinulisak yang binang masikan at kapaitpaitan a dalung at sinabi na kang ibpa na, aguiang aku, panuanan muku naman, Oh ibpa ku.",Kapampangan
"Genesis <lbl>27:35</lbl> 	At ya sinabi na, Mine ya keti ing kekang kapatad king pamamilatan na ning pirait, at kinua na ing kekang kanuanan.",Kapampangan
"Genesis <lbl>27:36</lbl> 	At ya sinabi na, E wari mayap ing pangayaus nang Jacob?",Kapampangan
"A inayawan na nakung mekaladua: kingua na ing kakung pangapangane; at, oini, ngeni kinua na ing kakung kanuanan.",Kapampangan
"At sinabi na, E ka wari misimpan kanuanan tungkul kanako?",Kapampangan
"Genesis <lbl>27:37</lbl> 	At i Isaac mekibat ya at sinabi na kang Esau, Oini, aku binili keng guinu mu, at binie kong ipus kea ding anggang keang kapatad; at ing trigu at ing bayung alak binie ku kea: at keka nanu pa ing arapat ku, anak ku?",Kapampangan
"Genesis <lbl>27:38</lbl> 	At i Esau sinabi na kang ibpa na, Ala ka wari nung e mu metung a kanuanan, ibpa ko?",Kapampangan
"aguiang aku, panuanan muku, Oh ibpa ku.",Kapampangan
"At kinulisak ya i Esau, at kiniak ya.",Kapampangan
"Genesis <lbl>27:40</lbl> 	At king kekang talibung mie ka, at king kekang kapatad sumuyu ka; At malyari, panga metimawa ka, Pagpagan me ing keang paud king kekang tundun.",Kapampangan
"Genesis <lbl>27:41</lbl> 	At akamuan neng Esau i Jacob king uli na ning kanuanan a pepanuan na kea ning keang ibpa: at sinabi nang Esau king keang pusu, Lalapit na ing aldo a pamagpaldas kang ibpa ku; at aku patayan ke i Jacob a kapatad ku.",Kapampangan
"Genesis <lbl>27:42</lbl> 	At ing amanu nang Esau a keang pangane misalita kang Rebeca; at mitubud ya bang maus kang Jacob a keang bungsu, at kea sinabi na, Oini, ing kekang kapatad a i Esau, matutula ya tungkul keka, pagimbutan na ing, apate naka.",Kapampangan
"Genesis <lbl>27:45</lbl> 	Angga king mayaplak ing mua na keka ning kekang kapatad, at akalinguan na ing depatan mu kea: at kanita pituburan daka, at paulian daka keti a manibat karin: baket pagsalbatan dakong adua king metung a aldo?",Kapampangan
"Genesis <lbl>27:46</lbl> 	At sinabi nang Rebeca kang Isaac, Mainip na ku king kakung bie king uli ra ding anak nang babaing Het: nung i Jacob makiasawa ya karing anak nang Het, anti mo deti, karing anak na ning labuad a iti, nanu pang kabaldugan na ning kanakung bie?",Kapampangan
"Genesis <lbl>28:1</lbl> 	At i Isaac inaus ne i Jacob, at pepanuanan ne, at penabilinan ne, at sinabi na kea, E ka makiasawa karing anak dang babai ding Canaan.",Kapampangan
"Genesis <lbl>28:2</lbl> 	Talakad ka, ume ka king Padan-aram, king bale nang Betuel ibpa nang indu mu; at makiasawa ka karin karing anak nang Laban a kapatad nang indu mu.",Kapampangan
"Genesis <lbl>28:4</lbl> 	At miabie keka ing pamipanuan kang Abraham, keka, ampon king kekang bini a kayantabe mu; bamung manan ing gabun a kekang panuknanganan, a binie na ning Dios kang Abraham.",Kapampangan
"Genesis <lbl>28:5</lbl> 	At pepalakuan na neng Isaac i Jacob: at mine ya king Padan-aram kang Laban, a anak nang Betuel a tau Siria, a kapatad nang Rebeca, a indu nang Jacob ilang Esau.",Kapampangan
"Genesis <lbl>28:9</lbl> 	At mine ya i Esau kang Ismael, at mekiasawa ya kang Mahalat a anak nang Ismael, a anak nang Abraham, a kapatad nang babaing Nabayot, makabukud pa karing asawa nang at i na kea.",Kapampangan
"Genesis <lbl>28:10</lbl> 	At meko ya i Jacob ibat king Beer-Seba, at mine ya nangan Haran.",Kapampangan
"Genesis <lbl>28:11</lbl> 	At dinatang ya king metung a karinan, at menatili ya karin kebukas, uling ing aldo limbug ne; at kinanua yang metung karing batu ketang karinan a ita, at binili ne king lalam ning keang buntuk, at migkera ya king karinan a ita bang matudtud.",Kapampangan
"Genesis <lbl>28:12</lbl> 	At meninap ya; at, oini, ing metung a eran a ing keang pun atiu king labuad, at ing sepu makasakdal ya banua; at, oreni, ding angeles na ning Dios manik at tipa la karin.",Kapampangan
"Genesis <lbl>28:13</lbl> 	At oini, i GUINU makatalakad ya babo na niti, at sinabi na, Aku i GUINU, ing Dios nang Abraham a ibpa mu, at ing Dios nang Isaac: ing gabun a pagkeran mu, ibie ku keka, at king kekang bini.",Kapampangan
"Genesis <lbl>28:14</lbl> 	At ing kekang bini maguing anti lang alikabuk ning labuad, at mikalat ka king albugan, at king aslagan, at king paralaya at king mauli: at keka at king kekang bini mipanuanan la ding anggang sapni king labuad.",Kapampangan
"Genesis <lbl>28:15</lbl> 	At, oini, aku mantabe ku keka, at ingatan daka nuka man ume, at papibalikan daka king labuad a iti; uling e raka lakuan anggang e ku arapat ing sinabi ku keka.",Kapampangan
"Genesis <lbl>28:16</lbl> 	At miguising ya i Jacob king keang pamanudtud, at sinabi na, Tune king i GUINU atiu king karinan a iti, at e ku balu.",Kapampangan
"Genesis <lbl>28:17</lbl> 	At mitakutan ya, at sinabi na, Makapangilabut a karinan iti!",Kapampangan
"iti e aliwa nung e bale ne ning Dios, at pasbul ning banua.",Kapampangan
"Genesis <lbl>28:18</lbl> 	At i Jacob mibangun yang maranun king abak, at kingua ne ing batu a binili na king lalam ning keang buntuk, at telakad neng pekaasias, at tigtugan neng laru babo na.",Kapampangan
"Genesis <lbl>28:19</lbl> 	At ing inaus nang laguiu king karinan a ita Bet-el, dapot ing laguiu na ning ciudad a ita king minuna Luz.",Kapampangan
"Genesis <lbl>28:22</lbl> 	Kanita ing batung iti, a telakad ku a peka-asias, maguing bale ne ning Dios: at king anggang ibie mu kaku ing kapulu tune ibie ku a makatungkul keka.",Kapampangan
"Genesis <lbl>29:1</lbl> 	At belaus nang Jacob ing keang lakad, at dinatang ya king gabun ding anak ning aslagan.",Kapampangan
"Genesis <lbl>29:2</lbl> 	At linawe ya, at, oini, ing metung a talaga king marangle, at, oreni, ding atlung kawan a tupa makakera la siping na; uling king talagang ita karin do painuman ding kawan a tupa: at maragul ya ing batu king babo na ning asbuk na ning talaga.",Kapampangan
"Genesis <lbl>29:3</lbl> 	At karin la mititipun ding anggang kawan a tupa: at tutulang de ing batung makatakap king asbuk ning talaga, at painuman dala ding tupa, at susubli reng pasibayu ing batu king asbuk ning talaga king sadia nang bili.",Kapampangan
"Genesis <lbl>29:4</lbl> 	At sinabi nang Jacob karela, Kakung kapatad, nu ko tau?",Kapampangan
"At ila sinabi ra, Tau ke Haran.",Kapampangan
"Genesis <lbl>29:5</lbl> 	At ya sinabi na karela, Balu ye i Laban a anak nang Nacor?",Kapampangan
"At ila sinabi ra, Balu miya.",Kapampangan
"Genesis <lbl>29:6</lbl> 	At ya sinabi na karela, Mayap ya bile?",Kapampangan
"At ila sinabi ra, Mayap ya: at, oini, i Raquel a keang anak a babai daratang yang abe no ding tupa.",Kapampangan
"Genesis <lbl>29:7</lbl> 	At ya sinabi na, Oini, matas ya pa ing aldo, ni e pa oras ing tipunan la ding animales: painuman yo ding tupa, at ume kayu at pakanan yula.",Kapampangan
"Genesis <lbl>29:8</lbl> 	At ila sinabi ra, E mi arapat, nung e la pa mitipun ding anggang kawan, at itulang ya ing batu king asbuk ning talaga; kanita painuman mila ding tupa.",Kapampangan
"Genesis <lbl>29:9</lbl> 	Makipagsalita ya pa karela, kanitang dinatang ya i Raquel a kayabe no ding tupa nang ibpa na; uling ya ing mimingat karela.",Kapampangan
"Genesis <lbl>29:10</lbl> 	At milyari, inyang akit neng Jacob i Raquel a anak nang Laban a kapatad ning keang indu, at ding tupa nang Laban a kapatad nang indu na, linapit ya i Jacob, at tinulang ne ing batu king asbuk ning talaga, at pepainum na ing kawan nang Laban a kapatad nang indu na.",Kapampangan
"Genesis <lbl>29:11</lbl> 	At i Jacob inuma ne i Raquel, at sikan na ing keang siwala, at kiniak ya.",Kapampangan
"Genesis <lbl>29:12</lbl> 	At i Jacob sinabi na kang Raquel king ya kapatad neng ibpa na, at anak neng Rebeca: at ya milai ya at pemalita na kang ibpa na.",Kapampangan
"Genesis <lbl>29:13</lbl> 	At milyari, inyang abalu nang Laban ing balita nang Jacob a anak ning keang kapatad a babai, milai yang selubungan ne, at kinaul ne, at inuma ne, at dela ne king keang bale.",Kapampangan
At selita na ngan kang Laban ing anggang bague a iti.,Kapampangan
"Genesis <lbl>29:14</lbl> 	At sinabi na keang Laban, Tune king butul daka at laman daka.",Kapampangan
At menuknangan ya keang pabulan.,Kapampangan
"Genesis <lbl>29:15</lbl> 	At sinabi nang Laban kang Jacob, Anti ning kapatad daka, malyaring sumuyu ka kanakung alang bayad?",Kapampangan
"sabian mu kanaku, nung nanu ing maguing upa mu?",Kapampangan
"Genesis <lbl>29:16</lbl> 	At i Laban atin yang aduang anak a babai: ing laguiu na ning kaka Lea, at ing laguiu na ning wali Raquel.",Kapampangan
Genesis <lbl>29:17</lbl> 	At ding mata nang Lea mapundat la; dapot i Raquel malagu ya at malagu ya anyu.,Kapampangan
"Genesis <lbl>29:18</lbl> 	At i Jacob apalsintan ne i Raquel; at sinabi na, Suyuan dakang pitung banua dikil kang Rachel a anak mung bungsu.",Kapampangan
"Genesis <lbl>29:19</lbl> 	At i Laban sinabi na, Mayap ing ibie ke keka, king kanitang ibie ke king aliwang lalaki: manuknangan ka kanaku.",Kapampangan
"Genesis <lbl>29:20 </lbl>	Sinuyu ya i Jacob pitung banua dikil kang Raquel; at anti mong ditak mung aldo kea, uli ning sinta na kea.",Kapampangan
"Genesis <lbl>29:21</lbl> 	At sinabi nang Jacob kang Laban, Ibie me kaku ing kakung asawa, uling metupad na ing aldo ku bakung sumiping kea.",Kapampangan
